ID,Bezirk,Mauersegler,Kontrolle,PLZ,Sperling,Ersatz,Ort,Schwalbe,Wichtig,Strasse,Star,Sanierung,Anhang,Fledermaus,Verloren,Erstbeobachtung,Andere,Melder,Beschreibung,Besonderes,Splitstrasse,ADDRESS,location,point,latitude,longitude,altitude
789,Wilmersdorf,0,1,10711,1,0,Berlin,0,1,Karlsruher Str. 6/7,1,0,,0,0,9.6.2011 00:00:00,1,,"2011 erreichbar duch Toreingang an Nr. 6, dann links die Brandmauer mit teilweise großen Löchern, gehört wahrscheinlich zur Nummer 7
Sperlinge viele, Hausrotschwanz, Star",Brandmauer!,Karlsruher Str. 6,"Karlsruher Str. 6, 10711, Berlin, Deutschland","6, Karlsruher Straße, Halensee, Charlottenburg-Wilmersdorf, 10711, Deutschland","(52.499269850000005, 13.294573645985404, 0.0)",52.499269850000005,13.294573645985404,0.0
788,Wilmersdorf,0,0,10711,1,0,Berlin,0,1,Karlsruher Str. 17,0,0,,0,0,9.6.2011 00:00:00,0,,"2011 Flachbau, ganze Front bis zur Ecke verteilt Sperlinge und Verblendungen Fenster 1. Etage und oberhalb Fenster 1. Etage unter Plattenabschluss, viele Sperlinge generell",,Karlsruher Str. 17,"Karlsruher Str. 17, 10711, Berlin, Deutschland","Karlsruher Straße, Halensee, Charlottenburg-Wilmersdorf, 10711, Deutschland","(52.4996308, 13.2943947, 0.0)",52.4996308,13.2943947,0.0
1682,Neukölln,0,0,12049,1,0,Berlin,0,0,"Karlsgartenstr. 7, Karlsgarten-Schule",0,0,Fotos,0,0,09.06.2018,0,,"Kartsgarten-Schule

06-18: Haussperlinge mit Futter, Junges gesehen (s. Foto)","Schulsanierungsplan: Sanierung Flachdach (2016-2017), Erneuerung Dach (2018-2019), Sanierung Ruderhalle (2018)",Karlsgartenstr. 7,"Karlsgartenstr. 7, 12049, Berlin, Deutschland","Karlsgarten-Grundschule, 7, Karlsgartenstraße, Schillerkiez, Neukölln, Berlin, 12049, Deutschland","(52.4825702, 13.421500999286314, 0.0)",52.4825702,13.421500999286314,0.0
657,Steglitz,1,1,12167,1,0,Berlin,0,0,Karl-Stieler-Str. 9,0,1,Fotos,0,1,1.7.2009 00:00:00,0,,"25.02.18: Mitte, Erker, Jalousienkästen, 2. Stock links, 1. Stock links, 3. Stock beide Seiten, Sperlingseinflüge
02.12.15: Verschluss nach Renovierungsarbeiten.
2015: 2.OG rechts, in Jalousienkasten links: Sperlingseinflüge
1.OG links, Erkerfenster rechts oben in Jalousie: Sperlingseinflug
2014: Sperlinge + Mauerseglereinflüge
2013: 2.OG, in den Jalousiekästen mehrere Niststätten. 
Achtung erneut Gerüst 08-2013! Meldung an UNB 26.8.13: Info: nur malermäßige Sanierung mit Erhalt der Jalousienkästen
2010: Einflüge weiterhin wie 2009
2009: 2.OG, in den Jalousiekästen mehrere Niststätten Mauersegler
Achtung Gerüst! Meldung an UNB im Juli 09.",Kontrolle!,Karl-Stieler-Str. 9,"Karl-Stieler-Str. 9, 12167, Berlin, Deutschland","9, Karl-Stieler-Straße, Steglitz, Berlin, 12167, Deutschland","(52.4491456, 13.3431882, 0.0)",52.4491456,13.3431882,0.0
1852,Steglitz,0,0,12167,0,0,Berlin,0,0,"Karl-Stieler-Str. 8a, Markuskirche am Markusplatz",0,0,Fotos 2019,0,0,15.04.2018,1,,"2019: gleicher Standort wie 2018: 6 Turmfalken-Jungtiere, von denen 5 überlebten und beringt wurden

04/05-2018: Turmfalkenpaar Ein-und Ausflüge am Kirchturm linke Seite, linkes Fenster unter Uhr, von Gemeindemitgliedern der Markuskirche Einflughilfe mit Brett geschaffen, Fenster vollständig geöffnet, 3 Jungtiere beringt",2019: Dachdecken links neben Turm hat Brut nicht gestört,Karl-Stieler-Str. 8a,"Karl-Stieler-Str. 8a, 12167, Berlin, Deutschland","8a, Karl-Stieler-Straße, Steglitz, Berlin, 12167, Deutschland","(52.4494565, 13.3415572, 0.0)",52.4494565,13.3415572,0.0
1859,Steglitz-Zehlendorf,1,0,12167,0,0,Berlin,0,0,Karl-Stieler-Str. 3a,0,0,,0,0,,0,,"Meldung über Online-Formular 01.03.2020

2020-03: Seit Jahren brütet oberhalb unseres Balkons im 3. OG unterhalb des Daches 1 Pärchen Mauersegler. Letztes Jahr war die Nahrungssituation für sie sehr viel schwieriger geworden.","Hilfe angefordert für Insekten, Wildblumen auf Grundstück
Kontrolle erforderlich",Karl-Stieler-Str. 3a,"Karl-Stieler-Str. 3a, 12167, Berlin, Deutschland","3a, Karl-Stieler-Straße, Steglitz, Berlin, 12167, Deutschland","(52.4499459, 13.3392057, 0.0)",52.4499459,13.3392057,0.0
694,Steglitz,1,0,12167,1,1,Berlin,0,0,Karl-Stieler-Str. 10-11 / 7. Markus Grundschule,0,0,Fotos,0,0,03.07.2009,0,,"Grundschule am Stadtpark Steglitz (gegenüber vom Markusplatz)

2018: 08.04.18 (im Rahmen einer Einweisung 10:00-11:30): Ein- und Ausflüge 1. und 2. Stock mittige Fenster, Jalousienkästen, jeweils links, Maussperlinge Männchen und Weibchen, 1. Stock: 3. Fenster von rechts: Kotspuren am Fenster und Fensterrand links und Einflug Haussperling Jalousienkasten links
2018: 17.03.: links vom rechten Eingang, 1.OG, 3.Fenster, Jalousienkasten links Ein- und Ausflug Haussperling Männchen, Nistmaterial hängt raus links
2016:Alle Nistkästen mit Mauerseglern und Sperlingen besetzt
2015: Hochparterre links vom Eingang, 3. und 4. Fenster: Einflüge div. Sperlinge
rechts vom Eingang: Ersatzmaßnahmen, 2. von link: Einflug Mauersegler
2014:wie 2013
2013: Kontrolle mind. 30 MS kreisend im Flug, 2x3 künstl. Einfluglöcher vorn, 1x3 Einfluglöcher Seite, etliche Anflüge, Einflüge: 1. und 2. Loch im 2. Kasten vorn
2010: Hofseite an Nistkästen starke Belegung, 8 Paare mindestens
Mauersegler Strassenfront
2x3 künstl. Einfluglöcher, 6 Nistplätze","Ersatz, Schulsanierung 2018: Abriss Turnhalle",Karl-Stieler-Str. 10-11 ,"Karl-Stieler-Str. 10-11 , 12167, Berlin, Deutschland","Karl-Stieler-Straße, Steglitz, Berlin, 12167, Deutschland","(52.4499419, 13.340685, 0.0)",52.4499419,13.340685,0.0
1758,Mitte,1,0,10178,1,0,Berlin,0,0,"Karl-Marx-Allee 1, Otto-Braun-Str 70-72 Haus der Statistik",0,0,Protokoll,1,0,2015,0,,"2019-05/07: Einflug an Rückseite Mauersegler (von 2017 bekannte Niststelle), Vorderfront: Einflug rechte Ecke unter Fenster 2.OG (Haussperling)Fotos vorhanden 
2015: Meldung der UNB Mitte unter Aktenzeichen UmNat 522 1442‐0128‐15
2017-07: an drei Abenden mit 16 Personen (siehe Protokoll), insgesamt 213 Niststätten
Beschreibung:
-	Straßenfront zu Karl‐Marx‐Straße : 62 Niststätten
-	Straßenfront Richtung Berolinastr. / rechter Winkel zur Karl‐Marx‐Str. : 13 Niststätten
-	Hofseite, Rückseite Otto‐Braun‐Str., geteilt in:
o	Links und rechts vom ersten (linksgelegenen) Vorbau, bis zum Baum: 7 Niststätten
o	Mitte, vorwiegende hinter Baum befindliche Niststätten sowie 4 Fugen rechts vom Baum: 14 Niststätten
o	links Mitte bis zum nächsten Vorbau: 6 Niststätten
-	Hofseite, schmale Front zwischen Vorbau und dem im rechten Winkel beginnenden 11geschossigen Block: 12 Niststätten
-	Hofseite, Schmalseite (Front Richtung Karl‐Marx‐Str.) des 11geschossigen Blocks: 35 Niststätten
-	Hofseite, 11 geschossiger Block Rückfront Otto‐Braun‐Str., geteilt in:
o	6 Fugen linke Seite: 33 Niststätten
o	Ecke rechts und 5 Fugen von rechter Seite: 31 Niststätten
Insgesamt: 213 Niststätten
Vereinzelt gab es auch Einflüge an der Rückfront zu Position 1.
An den Straßenfronten zur Otto‐Braun‐Straße haben wir nicht kartiert, dies haben wir aus Zeitgründen nicht mehr geschafft. Jedoch wurde hier jeweils eine halbe Stunde vor den erwarteten Nachteinflügen geschaut, ob Niststätten vorhanden sein könnten, wir haben jedoch keinerlei Aktivität entdeckt und deshalb von einer weiteren Kartierung abgesehen.
Haussperlinge wurden nicht speziell kartiert, es gab jedoch erstaunlich wenige am Haus, wir schätzen nur ca. 30 Niststätten, die an den 3 Tagen gesichtet wurden (vermutlich schlechtes Nahrungsangebot im Umfeld?).
Hausrotschwänze wurden mehrfach gesichtet und gehört, wir konnten jedoch die Nistplätze nicht sehen.
Fledermäuse haben wir mehrfach an den Fronten beobachtet, hier haben wir jedoch keine Einflüge festgestellt, es ist
jedoch zu vermuten, dass die zahlreichen Spalten und Ritzen genutzt werden.
","2019: große Sanierung, Abriss und Umbau geplant
2020 Fassadensanierung geplant: Info 23.10.19 ""Der Rückbau erfolgt voraussichtlich ab Oktober 2020. Da die neue Fassade nicht komplett bis zur Rückkehr der Mauersegler im Jahr 2021 aufgebaut werden kann (dafür ist die Zeit viel zu kurz), sollen Ersatzniststätten an den Wänden der Treppenhäuser (Bauteil A, B, C und vielleicht D) angebaut werden. Um die Anzahl der Ersatzniststätten richtig auszulegen, ist die  Überprüfung notwendig. Dann sind wir mi",Karl-Marx-Allee 1,"Karl-Marx-Allee 1, 10178, Berlin, Deutschland","Werkstatt Haus der Statistik, 1, Karl-Marx-Allee, Mitte, Berlin, 10178, Deutschland","(52.52209335, 13.418390468491125, 0.0)",52.52209335,13.418390468491125,0.0
1642,Treptow-Köpenick,1,0,12435,1,0,Berlin,0,0,Karl-Kunger-Straße 25,0,0,,0,0,01.06.2017,0,,"2017: Niststätten am Haus sind nicht ausreichend und artgerecht für die Mauersegler und Sperlinge.
Mauersegler vertreiben bespielsweise im Mai den Sperlinge aus ihrem Nestern und suchen verzweifelt Nistmöglichkeiten in zu engen Spalten unter der Regenrinne.
Wir wünschen uns für die Mauersegler und Sperlinge einen artgerechten Ersatz bzw. eine Neugestaltung der vorhanden und verlorengegangenen Nistmöglichkeiten.
Mauersegler stürtzen regelmäßig auf unseren Balkon. Nester und Flugradius sind zu klein und werden bei starker Sonneneinstrahlung zu heiß (Südseite).

",wird Kontakt aufgenommen und mit UNB gesprochen,Karl-Kunger-Straße 25,"Karl-Kunger-Straße 25, 12435, Berlin, Deutschland","Gasgeräte Service Pokroppa, 25, Karl-Kunger-Straße, Kungerkiez, Alt-Treptow, Berlin, 12435, Deutschland","(52.4897089, 13.4494977, 0.0)",52.4897089,13.4494977,0.0
1752,Mitte,0,0,13405,1,0,Berlin,0,0,Kapweg 4-5,0,0,Fotos,0,0,14.03.2019,0,,"19-3: unter den türkisfarbenen Fensterblenden diverse Niststätten von Haussperlingen: Beobachtung von Haussperlingseinflügen teilweise mit Nistmaterial hofseitige Fassade 2.OG: 2.-4. Fenster von links, 3.OG: 1.-6. Fenster von links, Kotspuren auf Fensterblenden, unterhalb Fensterblenden an der Fassade, bis zu 10 Haussperlinge zeitgleich auf Fensterblenden, Fotos zeigen beispielhaft zwei Einfluglöcher sogar mit Aufnahme eines Haussperlings im Niststätteneingang unterhalb der Fensterblenden (sowohl auf der linken als auch auf der rechten Seite)",,Kapweg 4-5,"Kapweg 4-5, 13405, Berlin, Deutschland","Kapweg, Reinickendorf, 13405, Deutschland","(52.5625105, 13.3265022, 0.0)",52.5625105,13.3265022,0.0
179,Wilmersdorf,0,0,10625,0,0,Berlin,1,0,Kantstr. 30,0,0,,0,0,3.7.2006 00:00:00,0,,2006: 1x Mehlschwalben über obersten Balkon in Nische,,Kantstr. 30,"Kantstr. 30, 10625, Berlin, Deutschland","30, Kantstraße, Kleinschönebeck, Schöneiche bei Berlin, Oder-Spree, Brandenburg, 15566, Deutschland","(52.4809368, 13.710941523893595, 0.0)",52.4809368,13.710941523893595,0.0
178,Wilmersdorf,0,0,10625,0,0,Berlin,1,0,Kantstr. 29,0,0,,0,0,3.7.2006 00:00:00,0,,2006: 1x Mehlschwalben Balkon 1. Etage links,,Kantstr. 29,"Kantstr. 29, 10625, Berlin, Deutschland","29, Kantstraße, Kleinschönebeck, Schöneiche bei Berlin, Oder-Spree, Brandenburg, 15566, Deutschland","(52.4805367, 13.710505304590015, 0.0)",52.4805367,13.710505304590015,0.0
768,Wilmersdorf,0,0,10589,0,0,Berlin,1,0,Kamminer Str. 33a,0,0,,0,0,15.6.2011 00:00:00,0,,2011 Mehlschwalbe Balkon recht von Haustür unter linker Ecke an Lampe,,Kamminer Str. 33a,"Kamminer Str. 33a, 10589, Berlin, Deutschland","33a, Kamminer Straße, Charlottenburg, Charlottenburg-Wilmersdorf, 10589, Deutschland","(52.5253019, 13.2996366, 0.0)",52.5253019,13.2996366,0.0
813,Wilmersdorf,1,0,10589,0,0,Berlin,0,0,Kamminer Str. 10,0,0,,0,0,21.6.2012 00:00:00,0,,2011 1x Mauersegler // Hofseitig am Parkplatz ca 1 m von Ecke Mauersegler unter Dachrinne über Balkon,,Kamminer Str. 10,"Kamminer Str. 10, 10589, Berlin, Deutschland","10, Kamminer Straße, Charlottenburg, Charlottenburg-Wilmersdorf, 10589, Deutschland","(52.5262775, 13.3005698, 0.0)",52.5262775,13.3005698,0.0
970,Steglitz,1,1,12249,0,0,Berlin,0,0,Kameradenweg 23,0,0,,0,0,1.1.1999 00:00:00,0,,"Altdaten Mauersegler: in Altdaten 8-12 Exemplare, in 2012 keine Sichtungen",,Kameradenweg 23,"Kameradenweg 23, 12249, Berlin, Deutschland","23, Kameradenweg, Lankwitz, Berlin, 12249, Deutschland","(52.4343621, 13.3482436, 0.0)",52.4343621,13.3482436,0.0
758,Steglitz,0,0,12248,0,0,Berlin,1,0,"Kamenzer Damm 46, 48, 50, 52",0,0,,0,0,6.6.2011 00:00:00,0,,"2019-09: Nachkontrolle:
Nr. 46: Vor dem Haus stehend 3. OG links und rechts Reste von entfernten Nestern
Nr. 48: Vor dem Haus stehend, 3. OG links Reste von einem entfernten Nest. Rechts keine Spuren von einem Nest
Nr. 50: Vor dem Haus stehend 3. OG rechts und links Reste von entfernten Nestern
Nr. 52: Vor dem Haus stehend 3. OG rechts Nest in Takt, links Reste von entferntem Nest

2019 Meldung über Online-Formular Kamenzer Damm 46-52: Hochhäuser auf beiden Straßenseiten. Auf einer Seite haben Mieter vermutlich Nester entfernt
Fotos der bestehenden Nester liegen vor

2011 Mehlschwalben: Nr. 48 + 50: 2 Nester über der 5.Etage an der Hauswand (nicht Balkonecken!)",,Kamenzer Damm 46,"Kamenzer Damm 46, 12248, Berlin, Deutschland","46, Kamenzer Damm, Lankwitz, Berlin, 12249, Deutschland","(52.4339811, 13.3603952, 0.0)",52.4339811,13.3603952,0.0
1680,Tempelhof,0,0,12103,0,0,Berlin,0,0,"Kaiserin-Augusta-Str. 19-20, Askanisches Gymnasium",0,1,,0,0,26.05.2018,0,,"Askanisches Gymnasium

05-18: Schulhof nicht zugänglich, Amselnester in Eiche und Ahorn in der Nähe des Schulgebäudes","Schulsanierungsplan: Gesamtsanierung (2023), Sanierung Fenster (2018-2021)",Kaiserin-Augusta-Str. 19-20,"Kaiserin-Augusta-Str. 19-20, 12103, Berlin, Deutschland","Askanisches Gymnasium, 19-20, Kaiserin-Augusta-Straße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12103, Deutschland","(52.46026725, 13.379950808366814, 0.0)",52.46026725,13.379950808366814,0.0
1004,Wilmersdorf,1,1,14057,1,0,Berlin,0,0,Kaiserdamm 13,0,0,,0,0,3.7.2012 00:00:00,0,,"2012 Rückfront. einsehbar von Sophie-Charlottenstr., viele Sperlinge unter Dachrinne, viele Anflüge und Hineinkriechen, selbes Hofkarree wie Sophie-Charlotten 54/53",,Kaiserdamm 13,"Kaiserdamm 13, 14057, Berlin, Deutschland","Columbia Apotheke, 13, Kaiserdamm, Charlottenburg, Charlottenburg-Wilmersdorf, 14057, Deutschland","(52.5106649, 13.288548, 0.0)",52.5106649,13.288548,0.0
1483,Steglitz,1,0,12247,0,1,Berlin,1,0,Kaiser-Wilhelm-Str. 7,0,0,,0,0,16.07.2015,0,,strassenseitig Mehlschwalbennest sowie 5 Nistkästen als Ersatzmaßnahmen für Mauersegeler,,Kaiser-Wilhelm-Str. 7,"Kaiser-Wilhelm-Str. 7, 12247, Berlin, Deutschland","7, Kaiser-Wilhelm-Straße, Lankwitz, Berlin, 12247, Deutschland","(52.4300048, 13.3343296, 0.0)",52.4300048,13.3343296,0.0
1320,Steglitz-Zehl,0,0,12247,1,0,Berlin,0,0,Kaiser-Wilhelm-Str. 60-62,0,0,,0,0,11.04.2015,0,,mind. 1 Nest (Einflüge) an rechter Gebäudeseite unter der Dachrinne (Putzschaden),,Kaiser-Wilhelm-Str. 60-62,"Kaiser-Wilhelm-Str. 60-62, 12247, Berlin, Deutschland","Postbank, 60-62, Kaiser-Wilhelm-Straße, Lankwitz, Berlin, 12247, Deutschland","(52.4348658, 13.3428843, 0.0)",52.4348658,13.3428843,0.0
1447,Steglitz,1,0,12247,0,0,Berlin,0,0,Kaiser-Wilhelm-Str. 52/Ecke Ruthstr.,0,0,,0,0,1.7.2005,0,,"2014? 
Straßenfront, über 2. Stockwerk 1x Mauersegler (Dachrinne, wo --alte Meldung)

",,Kaiser-Wilhelm-Str. 52,"Kaiser-Wilhelm-Str. 52, 12247, Berlin, Deutschland","52, Kaiser-Wilhelm-Straße, Lankwitz, Berlin, 12247, Deutschland","(52.43396865, 13.341316299484223, 0.0)",52.43396865,13.341316299484223,0.0
1479,Steglitz,1,0,12247,0,0,Berlin,0,0,Kaiser-Wilhelm-Str. 51 + 51a,0,0,,0,0,16.07.2015,0,,"Mauersegler unter Dachrinne, Kotspuren erkennbar. 
Verwaltung DeGeWo",,Kaiser-Wilhelm-Str. 51 + 51a,"Kaiser-Wilhelm-Str. 51 + 51a, 12247, Berlin, Deutschland","Kaiser-Wilhelm-Straße, Lankwitz, Berlin, 12247, Deutschland","(52.4426189, 13.3538515, 0.0)",52.4426189,13.3538515,0.0
650,Schöneberg,1,0,10827,1,0,Berlin,0,0,Kaiser-Wilhelm-Platz 6,0,0,,0,0,24.6.2010 00:00:00,0,,"2010 altes Haus, Fassade weitgehend ok. Es wurden hier Netze über die Stuckelemente gespannt, die aber teilweise kaputt sind, manche Stuckteile liegen vollkomme frei. Hier sind zahlreiche Sperlinge am Haus, sogar hinter den Netzen (zum Beispiel links oben an Dachtraufe), viele Mauersegleranflüge",,Kaiser-Wilhelm-Platz 6,"Kaiser-Wilhelm-Platz 6, 10827, Berlin, Deutschland","Kaiser-Wilhelm-Platz, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","(52.4867931, 13.3573314, 0.0)",52.4867931,13.3573314,0.0
337,Wilmersdorf,0,1,10713,1,0,Berlin,0,0,Kahlstr. 8-18/Rudolstädter 12-14,0,0,,0,0,21.7.2008 00:00:00,0,,"und Ermslebener Weg 5-8 alte Häuser mit Struktur Holzverschalung/Dach, oder klassische Dachrinnenstruktur, hier im gesamten Karree viele Sperlinge und Mauersegleranflüge. Kontrolle",,Kahlstr. 8-18,"Kahlstr. 8-18, 10713, Berlin, Deutschland","Kahlstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.4822644, 13.3122459, 0.0)",52.4822644,13.3122459,0.0
336,Wilmersdorf,0,0,10713,1,0,Berlin,0,0,Kahlstr. 14,0,0,,0,0,21.7.2008 00:00:00,0,,"alte Häuser mit Struktur Holzverschalung/Dach, von der rechten Hausecke ca. 50 cm Sperlinge",,Kahlstr. 14,"Kahlstr. 14, 10713, Berlin, Deutschland","14, Kahlstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.4820872, 13.3120437, 0.0)",52.4820872,13.3120437,0.0
923,Wilmersdorf,0,0,10713,1,0,Berlin,0,0,"Kahlstr. 12, 14",0,0,Skizze mit den Hausblöcken und Strassen-zuordnung,0,0,12.6.2012 00:00:00,0,,"2012 siehe Ermslebener Weg 8  Position Mauerseger, jedoch überall hofseitig massenhaft Sperlinge unter Dachrinne, Ermslebener Weg 5-8, Kahlstr. 12, 14, Rudolstädter Str. 12, 14 etc. An der Strassenseite ebenfalls Sperlinge unter Dachrinne, zudem in Mauernischen am Durchgang zwischen Ermslebener 8 und Kahlstr, an der Durchgangsseite",,Kahlstr. 12,"Kahlstr. 12, 10713, Berlin, Deutschland","12, Kahlstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.4822134, 13.3117378, 0.0)",52.4822134,13.3117378,0.0
1640,Steglitz-Zehlendorf,1,0,12205,0,0,Berlin,0,0,Kadettenweg 86,0,0,,0,0,01.05.16,0,,"2016: Altes Haus, Kadettenweg / Ecke Finkensteinallee
zahlreiche Einflüge von Mauerseglern zwischen Dachrinne und Dachvorsprung insbesondere an rechter Giebelseite",,Kadettenweg 86,"Kadettenweg 86, 12205, Berlin, Deutschland","86, Kadettenweg, Schweizer Viertel, Lichterfelde, Steglitz-Zehlendorf, 12205, Deutschland","(52.4328397, 13.29895176019544, 0.0)",52.4328397,13.29895176019544,0.0
1331, Steglitz-Zeh,0,0,12207,1,0,Berlin,0,0,Jungfernstieg 26a,0,0,,0,0,05.03.2015,0,,"19-06: Einflüge von Sperlingen an den Giebelfenstern (an 6 Stellen). Foto vorhanden

15-03: 5 Nester, Einflüge seitlich der  Dachgauben mitte (linke Seite) und links (rechte Seite), sowie Gebäudeseite Bahnhofstr. auch dort in den Gauben mehrere Nester. Foto vorhanden.
",,Jungfernstieg 26a,"Jungfernstieg 26a, 12207, Berlin, Deutschland","HNO-Praxis, 26A, Jungfernstieg, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland","(52.4296637, 13.3262693, 0.0)",52.4296637,13.3262693,0.0
1330, Steglitz-Zeh,0,0,12207,1,0,Berlin,0,0,Jungfernstieg 25a,0,0,,0,0,05.03.2015,0,,"1 Nest im Loch der Fassade linke Gebäudeseite. Foto vorhanden.
",,Jungfernstieg 25a,"Jungfernstieg 25a, 12207, Berlin, Deutschland","25A, Jungfernstieg, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland","(52.43038595, 13.326861688311968, 0.0)",52.43038595,13.326861688311968,0.0
1329, Steglitz-Zeh,0,0,12207,1,0,Berlin,0,0,Jungfernstieg 25,0,0,,0,0,05.03.2015,0,,"Gebäuderückseite, 1 Nest im Loch der Fassade linke Gebäudeseite. Foto vorhanden.
",,Jungfernstieg 25,"Jungfernstieg 25, 12207, Berlin, Deutschland","25, Jungfernstieg, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland","(52.4305047, 13.32697296207469, 0.0)",52.4305047,13.32697296207469,0.0
1332, Steglitz-Zeh,0,0,12207,1,0,Berlin,0,0,Jungfernstieg 22,0,0,,0,0,27.02.2015,0,,"2 Nester, Einflüge seitlich der  Dachgauben mitte (linke Seite) und links (rechte Seite). Foto vorhanden.
",,Jungfernstieg 22,"Jungfernstieg 22, 12207, Berlin, Deutschland","22, Jungfernstieg, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland","(52.43112325, 13.327397699999997, 0.0)",52.43112325,13.327397699999997,0.0
966,Steglitz,1,1,12207,0,0,Berlin,0,0,Jungfernstieg 20,0,1,,0,0,1.1.2009 00:00:00,0,,"2015: Kontrolle geplant, ob angenommen.
2014: Ersatzmaßnahmen an beiden Hauswandseiten (Schwegler-Mehrfachkästen)
2012 3- 4 Brutpaare Mauersegler, Villa, unterm Dach; 
Kontrolle 2012: Plätze noch erhalten, anstehende Baumaßnahme!",anstehende Baumaßnahme in 2014 abgeschlossen,Jungfernstieg 20,"Jungfernstieg 20, 12207, Berlin, Deutschland","20, Jungfernstieg, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland","(52.431962049999996, 13.328228749202953, 0.0)",52.431962049999996,13.328228749202953,0.0
1333, Steglitz-Zeh,0,0,12207,1,0,Berlin,0,0,Jungfernstieg 10a,0,0,,0,0,05.03.2015,0,,"1 Nest im Loch der Fassade linke Gebäudeseite. Foto vorhanden.
",,Jungfernstieg 10a,"Jungfernstieg 10a, 12207, Berlin, Deutschland","10A, Jungfernstieg, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland","(52.4314944, 13.329466986911239, 0.0)",52.4314944,13.329466986911239,0.0
1845,"Neukölln, Gropiusstatt",0,0,12351,0,0,Berlin,0,0,"Johannisthaler Chaussee 328, Schule am Regenweiher",0,1,,0,0,05.08.2019,0,,"Schulsanierung: Schule am Regenweiher

2019-08: Keine Nistplätze auszumachen-Verwahrungen sind mit Gitter zugemacht. Im grünen Innenhof Bienenstöcke","Schulsanierung: Energetische Sanierung Hortgebäude (2018-2019), Erneuerung Dach (2018-2019), sind vor der Sanierung Niststätten vorhanden gewesen? Nicht klar",Johannisthaler Chaussee 328,"Johannisthaler Chaussee 328, 12351, Berlin, Deutschland","328, Johannisthaler Chaussee, Gropiusstadt, Neukölln, 12351, Deutschland","(52.4297951, 13.4514019, 0.0)",52.4297951,13.4514019,0.0
356,Wilmersdorf,1,0,14197,0,0,Berlin,0,0,Johannisberger Str. 9,0,0,,0,0,25.7.2008 00:00:00,0,,"Linke Hausgrenze zur Nr. 10, unter Dachrinne Nähe Fallrohr 1x Mauersegler",,Johannisberger Str. 9,"Johannisberger Str. 9, 14197, Berlin, Deutschland","9, Johannisberger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4769946, 13.3108369, 0.0)",52.4769946,13.3108369,0.0
